# Data format string: '(4E12.4)'
# Data printout from CCMC-simulation: version PD-2.0
# Data type:  Weimer_05  ionosphere
# Run name:   N/A  Inputs: Vx:  400.00 By:  -3.54 Bz:  -3.54 N:   8.00 Tilt:   0.00
# Model coordinate system: SM
# Missing data:          NaN
# Date, time:            0           0           0  **:59:00
# Output data: field with 162x181=29322 elements
# LAT         MLT         R           PHI       
# deg         hours       R_E         kV        
  8.9500E+01  1.4800E+01  1.0170E+00  1.2805E+00
  8.9000E+01  1.4800E+01  1.0170E+00  8.3236E-01
  8.8500E+01  1.4800E+01  1.0170E+00  3.3643E-01
  8.8000E+01  1.4800E+01  1.0170E+00 -2.1867E-01
  8.7500E+01  1.4800E+01  1.0170E+00 -8.3846E-01
  8.7000E+01  1.4800E+01  1.0170E+00 -1.5232E+00
  8.6500E+01  1.4800E+01  1.0170E+00 -2.2686E+00
  8.6000E+01  1.4800E+01  1.0170E+00 -3.0682E+00
  8.5500E+01  1.4800E+01  1.0170E+00 -3.9147E+00
  8.5000E+01  1.4800E+01  1.0170E+00 -4.8009E+00
  8.4500E+01  1.4800E+01  1.0170E+00 -5.7226E+00
  8.4000E+01  1.4800E+01  1.0170E+00 -6.6787E+00
  8.3500E+01  1.4800E+01  1.0170E+00 -7.6719E+00
  8.3000E+01  1.4800E+01  1.0170E+00 -8.7090E+00
  8.2500E+01  1.4800E+01  1.0170E+00 -9.8003E+00
  8.2000E+01  1.4800E+01  1.0170E+00 -1.0957E+01
  8.1500E+01  1.4800E+01  1.0170E+00 -1.2191E+01
  8.1000E+01  1.4800E+01  1.0170E+00 -1.3513E+01
  8.0500E+01  1.4800E+01  1.0170E+00 -1.4927E+01
  8.0000E+01  1.4800E+01  1.0170E+00 -1.6432E+01
  7.9500E+01  1.4800E+01  1.0170E+00 -1.8017E+01
  7.9000E+01  1.4800E+01  1.0170E+00 -1.9663E+01
  7.8500E+01  1.4800E+01  1.0170E+00 -2.1338E+01
  7.8000E+01  1.4800E+01  1.0170E+00 -2.3002E+01
  7.7500E+01  1.4800E+01  1.0170E+00 -2.4604E+01
  7.7000E+01  1.4800E+01  1.0170E+00 -2.6086E+01
  7.6500E+01  1.4800E+01  1.0170E+00 -2.7387E+01
  7.6000E+01  1.4800E+01  1.0170E+00 -2.8444E+01
  7.5500E+01  1.4800E+01  1.0170E+00 -2.9200E+01
  7.5000E+01  1.4800E+01  1.0170E+00 -2.9600E+01
  7.4500E+01  1.4800E+01  1.0170E+00 -2.9607E+01
  7.4000E+01  1.4800E+01  1.0170E+00 -2.9195E+01
  7.3500E+01  1.4800E+01  1.0170E+00 -2.8356E+01
  7.3000E+01  1.4800E+01  1.0170E+00 -2.7101E+01
  7.2500E+01  1.4800E+01  1.0170E+00 -2.5459E+01
  7.2000E+01  1.4800E+01  1.0170E+00 -2.3481E+01
  7.1500E+01  1.4800E+01  1.0170E+00 -2.1230E+01
  7.1000E+01  1.4800E+01  1.0170E+00 -1.8785E+01
  7.0500E+01  1.4800E+01  1.0170E+00 -1.6232E+01
  7.0000E+01  1.4800E+01  1.0170E+00 -1.3661E+01
  6.9500E+01  1.4800E+01  1.0170E+00 -1.1163E+01
  6.9000E+01  1.4800E+01  1.0170E+00 -8.8154E+00
  6.8500E+01  1.4800E+01  1.0170E+00 -6.6930E+00
  6.8000E+01  1.4800E+01  1.0170E+00 -4.8461E+00
  6.7500E+01  1.4800E+01  1.0170E+00 -3.3123E+00
  6.7000E+01  1.4800E+01  1.0170E+00 -2.1040E+00
  6.6500E+01  1.4800E+01  1.0170E+00 -1.2133E+00
  6.6000E+01  1.4800E+01  1.0170E+00 -6.1351E-01
  6.5500E+01  1.4800E+01  1.0170E+00 -2.5521E-01
  6.5000E+01  1.4800E+01  1.0170E+00 -7.9909E-02
  6.4500E+01  1.4800E+01  1.0170E+00 -1.2453E-02
  6.4000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  6.3500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  6.3000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  6.2500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  6.2000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  6.1500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  6.1000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.4800E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.0500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.1000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.1500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.2000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.2500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.3000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.3500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.4000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.4500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.5000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.5500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.6000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.6500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.7000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.7500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.8000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.8500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.9000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -5.9500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.2000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.2500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.3000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.3500E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.4000E+01  1.4800E+01  1.0170E+00  0.0000E+00
 -6.4500E+01  1.4800E+01  1.0170E+00 -5.7276E-02
 -6.5000E+01  1.4800E+01  1.0170E+00 -2.1888E-01
 -6.5500E+01  1.4800E+01  1.0170E+00 -4.4470E-01
 -6.6000E+01  1.4800E+01  1.0170E+00 -7.7958E-01
 -6.6500E+01  1.4800E+01  1.0170E+00 -1.2613E+00
 -6.7000E+01  1.4800E+01  1.0170E+00 -1.9273E+00
 -6.7500E+01  1.4800E+01  1.0170E+00 -2.8050E+00
 -6.8000E+01  1.4800E+01  1.0170E+00 -3.9181E+00
 -6.8500E+01  1.4800E+01  1.0170E+00 -5.2800E+00
 -6.9000E+01  1.4800E+01  1.0170E+00 -6.8964E+00
 -6.9500E+01  1.4800E+01  1.0170E+00 -8.7642E+00
 -7.0000E+01  1.4800E+01  1.0170E+00 -1.0870E+01
 -7.0500E+01  1.4800E+01  1.0170E+00 -1.3194E+01
 -7.1000E+01  1.4800E+01  1.0170E+00 -1.5706E+01
 -7.1500E+01  1.4800E+01  1.0170E+00 -1.8371E+01
 -7.2000E+01  1.4800E+01  1.0170E+00 -2.1145E+01
 -7.2500E+01  1.4800E+01  1.0170E+00 -2.3983E+01
 -7.3000E+01  1.4800E+01  1.0170E+00 -2.6836E+01
 -7.3500E+01  1.4800E+01  1.0170E+00 -2.9653E+01
 -7.4000E+01  1.4800E+01  1.0170E+00 -3.2386E+01
 -7.4500E+01  1.4800E+01  1.0170E+00 -3.4987E+01
 -7.5000E+01  1.4800E+01  1.0170E+00 -3.7413E+01
 -7.5500E+01  1.4800E+01  1.0170E+00 -3.9626E+01
 -7.6000E+01  1.4800E+01  1.0170E+00 -4.1596E+01
 -7.6500E+01  1.4800E+01  1.0170E+00 -4.3298E+01
 -7.7000E+01  1.4800E+01  1.0170E+00 -4.4715E+01
 -7.7500E+01  1.4800E+01  1.0170E+00 -4.5838E+01
 -7.8000E+01  1.4800E+01  1.0170E+00 -4.6667E+01
 -7.8500E+01  1.4800E+01  1.0170E+00 -4.7208E+01
 -7.9000E+01  1.4800E+01  1.0170E+00 -4.7471E+01
 -7.9500E+01  1.4800E+01  1.0170E+00 -4.7477E+01
 -8.0000E+01  1.4800E+01  1.0170E+00 -4.7246E+01
 -8.0500E+01  1.4800E+01  1.0170E+00 -4.6803E+01
 -8.1000E+01  1.4800E+01  1.0170E+00 -4.6179E+01
 -8.1500E+01  1.4800E+01  1.0170E+00 -4.5399E+01
 -8.2000E+01  1.4800E+01  1.0170E+00 -4.4496E+01
 -8.2500E+01  1.4800E+01  1.0170E+00 -4.3495E+01
 -8.3000E+01  1.4800E+01  1.0170E+00 -4.2426E+01
 -8.3500E+01  1.4800E+01  1.0170E+00 -4.1313E+01
 -8.4000E+01  1.4800E+01  1.0170E+00 -4.0179E+01
 -8.4500E+01  1.4800E+01  1.0170E+00 -3.9043E+01
 -8.5000E+01  1.4800E+01  1.0170E+00 -3.7922E+01
 -8.5500E+01  1.4800E+01  1.0170E+00 -3.6829E+01
 -8.6000E+01  1.4800E+01  1.0170E+00 -3.5773E+01
 -8.6500E+01  1.4800E+01  1.0170E+00 -3.4762E+01
 -8.7000E+01  1.4800E+01  1.0170E+00 -3.3795E+01
 -8.7500E+01  1.4800E+01  1.0170E+00 -3.2873E+01
 -8.8000E+01  1.4800E+01  1.0170E+00 -3.1990E+01
 -8.8500E+01  1.4800E+01  1.0170E+00 -3.1136E+01
 -8.9000E+01  1.4800E+01  1.0170E+00 -3.0301E+01
 -8.9500E+01  1.4800E+01  1.0170E+00 -2.9470E+01
 -9.0000E+01  1.4800E+01  1.0170E+00 -2.8626E+01
  9.0000E+01  1.4933E+01  1.0170E+00  1.6986E+00
  8.9500E+01  1.4933E+01  1.0170E+00  1.2520E+00
  8.9000E+01  1.4933E+01  1.0170E+00  7.7359E-01
  8.8500E+01  1.4933E+01  1.0170E+00  2.4496E-01
  8.8000E+01  1.4933E+01  1.0170E+00 -3.4590E-01
  8.7500E+01  1.4933E+01  1.0170E+00 -1.0049E+00
  8.7000E+01  1.4933E+01  1.0170E+00 -1.7327E+00
  8.6500E+01  1.4933E+01  1.0170E+00 -2.5251E+00
  8.6000E+01  1.4933E+01  1.0170E+00 -3.3753E+00
  8.5500E+01  1.4933E+01  1.0170E+00 -4.2755E+00
  8.5000E+01  1.4933E+01  1.0170E+00 -5.2180E+00
  8.4500E+01  1.4933E+01  1.0170E+00 -6.1975E+00
  8.4000E+01  1.4933E+01  1.0170E+00 -7.2118E+00
  8.3500E+01  1.4933E+01  1.0170E+00 -8.2627E+00
  8.3000E+01  1.4933E+01  1.0170E+00 -9.3551E+00
  8.2500E+01  1.4933E+01  1.0170E+00 -1.0499E+01
  8.2000E+01  1.4933E+01  1.0170E+00 -1.1704E+01
  8.1500E+01  1.4933E+01  1.0170E+00 -1.2981E+01
  8.1000E+01  1.4933E+01  1.0170E+00 -1.4340E+01
  8.0500E+01  1.4933E+01  1.0170E+00 -1.5785E+01
  8.0000E+01  1.4933E+01  1.0170E+00 -1.7316E+01
  7.9500E+01  1.4933E+01  1.0170E+00 -1.8921E+01
  7.9000E+01  1.4933E+01  1.0170E+00 -2.0581E+01
  7.8500E+01  1.4933E+01  1.0170E+00 -2.2267E+01
  7.8000E+01  1.4933E+01  1.0170E+00 -2.3937E+01
  7.7500E+01  1.4933E+01  1.0170E+00 -2.5544E+01
  7.7000E+01  1.4933E+01  1.0170E+00 -2.7028E+01
  7.6500E+01  1.4933E+01  1.0170E+00 -2.8331E+01
  7.6000E+01  1.4933E+01  1.0170E+00 -2.9389E+01
  7.5500E+01  1.4933E+01  1.0170E+00 -3.0145E+01
  7.5000E+01  1.4933E+01  1.0170E+00 -3.0547E+01
  7.4500E+01  1.4933E+01  1.0170E+00 -3.0554E+01
  7.4000E+01  1.4933E+01  1.0170E+00 -3.0141E+01
  7.3500E+01  1.4933E+01  1.0170E+00 -2.9297E+01
  7.3000E+01  1.4933E+01  1.0170E+00 -2.8032E+01
  7.2500E+01  1.4933E+01  1.0170E+00 -2.6377E+01
  7.2000E+01  1.4933E+01  1.0170E+00 -2.4376E+01
  7.1500E+01  1.4933E+01  1.0170E+00 -2.2098E+01
  7.1000E+01  1.4933E+01  1.0170E+00 -1.9613E+01
  7.0500E+01  1.4933E+01  1.0170E+00 -1.7013E+01
  7.0000E+01  1.4933E+01  1.0170E+00 -1.4385E+01
  6.9500E+01  1.4933E+01  1.0170E+00 -1.1821E+01
  6.9000E+01  1.4933E+01  1.0170E+00 -9.4015E+00
  6.8500E+01  1.4933E+01  1.0170E+00 -7.2001E+00
  6.8000E+01  1.4933E+01  1.0170E+00 -5.2728E+00
  6.7500E+01  1.4933E+01  1.0170E+00 -3.6572E+00
  6.7000E+01  1.4933E+01  1.0170E+00 -2.3705E+00
  6.6500E+01  1.4933E+01  1.0170E+00 -1.4079E+00
  6.6000E+01  1.4933E+01  1.0170E+00 -7.4347E-01
  6.5500E+01  1.4933E+01  1.0170E+00 -3.3414E-01
  6.5000E+01  1.4933E+01  1.0170E+00 -1.1803E-01
  6.4500E+01  1.4933E+01  1.0170E+00 -2.7130E-02
  6.4000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  6.3500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  6.3000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  6.2500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  6.2000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  6.1500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  6.1000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.4933E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.0500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.1000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.1500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.2000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.2500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.3000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.3500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.4000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.4500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.5000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.5500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.6000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.6500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.7000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.7500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.8000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.8500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.9000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -5.9500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.2000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.2500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.3000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.3500E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.4000E+01  1.4933E+01  1.0170E+00  0.0000E+00
 -6.4500E+01  1.4933E+01  1.0170E+00 -8.4080E-02
 -6.5000E+01  1.4933E+01  1.0170E+00 -2.5426E-01
 -6.5500E+01  1.4933E+01  1.0170E+00 -5.0114E-01
 -6.6000E+01  1.4933E+01  1.0170E+00 -8.6681E-01
 -6.6500E+01  1.4933E+01  1.0170E+00 -1.3932E+00
 -6.7000E+01  1.4933E+01  1.0170E+00 -2.1145E+00
 -6.7500E+01  1.4933E+01  1.0170E+00 -3.0599E+00
 -6.8000E+01  1.4933E+01  1.0170E+00 -4.2499E+00
 -6.8500E+01  1.4933E+01  1.0170E+00 -5.6967E+00
 -6.9000E+01  1.4933E+01  1.0170E+00 -7.4033E+00
 -6.9500E+01  1.4933E+01  1.0170E+00 -9.3633E+00
 -7.0000E+01  1.4933E+01  1.0170E+00 -1.1561E+01
 -7.0500E+01  1.4933E+01  1.0170E+00 -1.3972E+01
 -7.1000E+01  1.4933E+01  1.0170E+00 -1.6564E+01
 -7.1500E+01  1.4933E+01  1.0170E+00 -1.9298E+01
 -7.2000E+01  1.4933E+01  1.0170E+00 -2.2128E+01
 -7.2500E+01  1.4933E+01  1.0170E+00 -2.5008E+01
 -7.3000E+01  1.4933E+01  1.0170E+00 -2.7886E+01
 -7.3500E+01  1.4933E+01  1.0170E+00 -3.0712E+01
 -7.4000E+01  1.4933E+01  1.0170E+00 -3.3435E+01
 -7.4500E+01  1.4933E+01  1.0170E+00 -3.6012E+01
 -7.5000E+01  1.4933E+01  1.0170E+00 -3.8398E+01
 -7.5500E+01  1.4933E+01  1.0170E+00 -4.0560E+01
 -7.6000E+01  1.4933E+01  1.0170E+00 -4.2466E+01
 -7.6500E+01  1.4933E+01  1.0170E+00 -4.4097E+01
 -7.7000E+01  1.4933E+01  1.0170E+00 -4.5439E+01
 -7.7500E+01  1.4933E+01  1.0170E+00 -4.6484E+01
 -7.8000E+01  1.4933E+01  1.0170E+00 -4.7234E+01
 -7.8500E+01  1.4933E+01  1.0170E+00 -4.7699E+01
 -7.9000E+01  1.4933E+01  1.0170E+00 -4.7890E+01
 -7.9500E+01  1.4933E+01  1.0170E+00 -4.7829E+01
 -8.0000E+01  1.4933E+01  1.0170E+00 -4.7537E+01
 -8.0500E+01  1.4933E+01  1.0170E+00 -4.7042E+01
 -8.1000E+01  1.4933E+01  1.0170E+00 -4.6370E+01
 -8.1500E+01  1.4933E+01  1.0170E+00 -4.5552E+01
 -8.2000E+01  1.4933E+01  1.0170E+00 -4.4615E+01
 -8.2500E+01  1.4933E+01  1.0170E+00 -4.3589E+01
 -8.3000E+01  1.4933E+01  1.0170E+00 -4.2499E+01
 -8.3500E+01  1.4933E+01  1.0170E+00 -4.1368E+01
 -8.4000E+01  1.4933E+01  1.0170E+00 -4.0222E+01
 -8.4500E+01  1.4933E+01  1.0170E+00 -3.9076E+01
 -8.5000E+01  1.4933E+01  1.0170E+00 -3.7948E+01
 -8.5500E+01  1.4933E+01  1.0170E+00 -3.6850E+01
 -8.6000E+01  1.4933E+01  1.0170E+00 -3.5791E+01
 -8.6500E+01  1.4933E+01  1.0170E+00 -3.4777E+01
 -8.7000E+01  1.4933E+01  1.0170E+00 -3.3809E+01
 -8.7500E+01  1.4933E+01  1.0170E+00 -3.2885E+01
 -8.8000E+01  1.4933E+01  1.0170E+00 -3.2000E+01
 -8.8500E+01  1.4933E+01  1.0170E+00 -3.1145E+01
 -8.9000E+01  1.4933E+01  1.0170E+00 -3.0308E+01
 -8.9500E+01  1.4933E+01  1.0170E+00 -2.9474E+01
 -9.0000E+01  1.4933E+01  1.0170E+00 -2.8626E+01
  9.0000E+01  1.5067E+01  1.0170E+00  1.6986E+00
  8.9500E+01  1.5067E+01  1.0170E+00  1.2242E+00
  8.9000E+01  1.5067E+01  1.0170E+00  7.1623E-01
  8.8500E+01  1.5067E+01  1.0170E+00  1.5590E-01
  8.8000E+01  1.5067E+01  1.0170E+00 -4.6952E-01
  8.7500E+01  1.5067E+01  1.0170E+00 -1.1664E+00
  8.7000E+01  1.5067E+01  1.0170E+00 -1.9356E+00
  8.6500E+01  1.5067E+01  1.0170E+00 -2.7734E+00
  8.6000E+01  1.5067E+01  1.0170E+00 -3.6723E+00
  8.5500E+01  1.5067E+01  1.0170E+00 -4.6243E+00
  8.5000E+01  1.5067E+01  1.0170E+00 -5.6212E+00
  8.4500E+01  1.5067E+01  1.0170E+00 -6.6565E+00
  8.4000E+01  1.5067E+01  1.0170E+00 -7.7271E+00
  8.3500E+01  1.5067E+01  1.0170E+00 -8.8336E+00
  8.3000E+01  1.5067E+01  1.0170E+00 -9.9800E+00
  8.2500E+01  1.5067E+01  1.0170E+00 -1.1174E+01
  8.2000E+01  1.5067E+01  1.0170E+00 -1.2426E+01
  8.1500E+01  1.5067E+01  1.0170E+00 -1.3745E+01
  8.1000E+01  1.5067E+01  1.0170E+00 -1.5140E+01
  8.0500E+01  1.5067E+01  1.0170E+00 -1.6615E+01
  8.0000E+01  1.5067E+01  1.0170E+00 -1.8170E+01
  7.9500E+01  1.5067E+01  1.0170E+00 -1.9794E+01
  7.9000E+01  1.5067E+01  1.0170E+00 -2.1469E+01
  7.8500E+01  1.5067E+01  1.0170E+00 -2.3165E+01
  7.8000E+01  1.5067E+01  1.0170E+00 -2.4843E+01
  7.7500E+01  1.5067E+01  1.0170E+00 -2.6453E+01
  7.7000E+01  1.5067E+01  1.0170E+00 -2.7942E+01
  7.6500E+01  1.5067E+01  1.0170E+00 -2.9248E+01
  7.6000E+01  1.5067E+01  1.0170E+00 -3.0311E+01
  7.5500E+01  1.5067E+01  1.0170E+00 -3.1070E+01
  7.5000E+01  1.5067E+01  1.0170E+00 -3.1476E+01
  7.4500E+01  1.5067E+01  1.0170E+00 -3.1487E+01
  7.4000E+01  1.5067E+01  1.0170E+00 -3.1076E+01
  7.3500E+01  1.5067E+01  1.0170E+00 -3.0232E+01
  7.3000E+01  1.5067E+01  1.0170E+00 -2.8964E+01
  7.2500E+01  1.5067E+01  1.0170E+00 -2.7299E+01
  7.2000E+01  1.5067E+01  1.0170E+00 -2.5283E+01
  7.1500E+01  1.5067E+01  1.0170E+00 -2.2978E+01
  7.1000E+01  1.5067E+01  1.0170E+00 -2.0461E+01
  7.0500E+01  1.5067E+01  1.0170E+00 -1.7816E+01
  7.0000E+01  1.5067E+01  1.0170E+00 -1.5136E+01
  6.9500E+01  1.5067E+01  1.0170E+00 -1.2506E+01
  6.9000E+01  1.5067E+01  1.0170E+00 -1.0017E+01
  6.8500E+01  1.5067E+01  1.0170E+00 -7.7365E+00
  6.8000E+01  1.5067E+01  1.0170E+00 -5.7283E+00
  6.7500E+01  1.5067E+01  1.0170E+00 -4.0295E+00
  6.7000E+01  1.5067E+01  1.0170E+00 -2.6621E+00
  6.6500E+01  1.5067E+01  1.0170E+00 -1.6241E+00
  6.6000E+01  1.5067E+01  1.0170E+00 -8.9217E-01
  6.5500E+01  1.5067E+01  1.0170E+00 -4.2643E-01
  6.5000E+01  1.5067E+01  1.0170E+00 -1.6720E-01
  6.4500E+01  1.5067E+01  1.0170E+00 -4.6774E-02
  6.4000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  6.3500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  6.3000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  6.2500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  6.2000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  6.1500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  6.1000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.5067E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.5067E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.5067E+01  1.0170E+00  0.0000E+00
