# Data format string: '(4E12.4)'
# Data printout from CCMC-simulation: version PD-2.0
# Data type:  Weimer_05  ionosphere
# Run name:   N/A  Inputs: Vx:  400.00 By:   3.54 Bz:  -3.54 N:   8.00 Tilt: -25.00
# Model coordinate system: SM
# Missing data:          NaN
# Date, time:            0           0           0  **:59:00
# Output data: field with 162x181=29322 elements
# LAT         MLT         R           PHI       
# deg         hours       R_E         kV        
  7.5000E+01  1.7467E+01  1.0170E+00 -4.1506E+01
  7.4500E+01  1.7467E+01  1.0170E+00 -4.1582E+01
  7.4000E+01  1.7467E+01  1.0170E+00 -4.1400E+01
  7.3500E+01  1.7467E+01  1.0170E+00 -4.0921E+01
  7.3000E+01  1.7467E+01  1.0170E+00 -4.0114E+01
  7.2500E+01  1.7467E+01  1.0170E+00 -3.8963E+01
  7.2000E+01  1.7467E+01  1.0170E+00 -3.7462E+01
  7.1500E+01  1.7467E+01  1.0170E+00 -3.5623E+01
  7.1000E+01  1.7467E+01  1.0170E+00 -3.3471E+01
  7.0500E+01  1.7467E+01  1.0170E+00 -3.1046E+01
  7.0000E+01  1.7467E+01  1.0170E+00 -2.8402E+01
  6.9500E+01  1.7467E+01  1.0170E+00 -2.5600E+01
  6.9000E+01  1.7467E+01  1.0170E+00 -2.2710E+01
  6.8500E+01  1.7467E+01  1.0170E+00 -1.9806E+01
  6.8000E+01  1.7467E+01  1.0170E+00 -1.6956E+01
  6.7500E+01  1.7467E+01  1.0170E+00 -1.4230E+01
  6.7000E+01  1.7467E+01  1.0170E+00 -1.1685E+01
  6.6500E+01  1.7467E+01  1.0170E+00 -9.3717E+00
  6.6000E+01  1.7467E+01  1.0170E+00 -7.3231E+00
  6.5500E+01  1.7467E+01  1.0170E+00 -5.5620E+00
  6.5000E+01  1.7467E+01  1.0170E+00 -4.0934E+00
  6.4500E+01  1.7467E+01  1.0170E+00 -2.9081E+00
  6.4000E+01  1.7467E+01  1.0170E+00 -1.9840E+00
  6.3500E+01  1.7467E+01  1.0170E+00 -1.2851E+00
  6.3000E+01  1.7467E+01  1.0170E+00 -7.6683E-01
  6.2500E+01  1.7467E+01  1.0170E+00 -3.7653E-01
  6.2000E+01  1.7467E+01  1.0170E+00 -5.6511E-02
  6.1500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  6.1000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.7467E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.0500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.1000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.1500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.2000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.2500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.3000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.3500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.4000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.4500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.5000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.5500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.6000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.6500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.7000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.7500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.8000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.8500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.9000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -5.9500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.7467E+01  1.0170E+00  0.0000E+00
 -6.2000E+01  1.7467E+01  1.0170E+00 -6.2611E-02
 -6.2500E+01  1.7467E+01  1.0170E+00 -4.1146E-01
 -6.3000E+01  1.7467E+01  1.0170E+00 -8.1758E-01
 -6.3500E+01  1.7467E+01  1.0170E+00 -1.3257E+00
 -6.4000E+01  1.7467E+01  1.0170E+00 -1.9773E+00
 -6.4500E+01  1.7467E+01  1.0170E+00 -2.8091E+00
 -6.5000E+01  1.7467E+01  1.0170E+00 -3.8519E+00
 -6.5500E+01  1.7467E+01  1.0170E+00 -5.1272E+00
 -6.6000E+01  1.7467E+01  1.0170E+00 -6.6474E+00
 -6.6500E+01  1.7467E+01  1.0170E+00 -8.4142E+00
 -6.7000E+01  1.7467E+01  1.0170E+00 -1.0416E+01
 -6.7500E+01  1.7467E+01  1.0170E+00 -1.2633E+01
 -6.8000E+01  1.7467E+01  1.0170E+00 -1.5029E+01
 -6.8500E+01  1.7467E+01  1.0170E+00 -1.7563E+01
 -6.9000E+01  1.7467E+01  1.0170E+00 -2.0182E+01
 -6.9500E+01  1.7467E+01  1.0170E+00 -2.2828E+01
 -7.0000E+01  1.7467E+01  1.0170E+00 -2.5440E+01
 -7.0500E+01  1.7467E+01  1.0170E+00 -2.7954E+01
 -7.1000E+01  1.7467E+01  1.0170E+00 -3.0311E+01
 -7.1500E+01  1.7467E+01  1.0170E+00 -3.2453E+01
 -7.2000E+01  1.7467E+01  1.0170E+00 -3.4336E+01
 -7.2500E+01  1.7467E+01  1.0170E+00 -3.5919E+01
 -7.3000E+01  1.7467E+01  1.0170E+00 -3.7177E+01
 -7.3500E+01  1.7467E+01  1.0170E+00 -3.8096E+01
 -7.4000E+01  1.7467E+01  1.0170E+00 -3.8673E+01
 -7.4500E+01  1.7467E+01  1.0170E+00 -3.8919E+01
 -7.5000E+01  1.7467E+01  1.0170E+00 -3.8853E+01
 -7.5500E+01  1.7467E+01  1.0170E+00 -3.8504E+01
 -7.6000E+01  1.7467E+01  1.0170E+00 -3.7907E+01
 -7.6500E+01  1.7467E+01  1.0170E+00 -3.7096E+01
 -7.7000E+01  1.7467E+01  1.0170E+00 -3.6111E+01
 -7.7500E+01  1.7467E+01  1.0170E+00 -3.4985E+01
 -7.8000E+01  1.7467E+01  1.0170E+00 -3.3751E+01
 -7.8500E+01  1.7467E+01  1.0170E+00 -3.2433E+01
 -7.9000E+01  1.7467E+01  1.0170E+00 -3.1049E+01
 -7.9500E+01  1.7467E+01  1.0170E+00 -2.9610E+01
 -8.0000E+01  1.7467E+01  1.0170E+00 -2.8121E+01
 -8.0500E+01  1.7467E+01  1.0170E+00 -2.6582E+01
 -8.1000E+01  1.7467E+01  1.0170E+00 -2.4987E+01
 -8.1500E+01  1.7467E+01  1.0170E+00 -2.3332E+01
 -8.2000E+01  1.7467E+01  1.0170E+00 -2.1610E+01
 -8.2500E+01  1.7467E+01  1.0170E+00 -1.9819E+01
 -8.3000E+01  1.7467E+01  1.0170E+00 -1.7959E+01
 -8.3500E+01  1.7467E+01  1.0170E+00 -1.6037E+01
 -8.4000E+01  1.7467E+01  1.0170E+00 -1.4063E+01
 -8.4500E+01  1.7467E+01  1.0170E+00 -1.2054E+01
 -8.5000E+01  1.7467E+01  1.0170E+00 -1.0033E+01
 -8.5500E+01  1.7467E+01  1.0170E+00 -8.0254E+00
 -8.6000E+01  1.7467E+01  1.0170E+00 -6.0575E+00
 -8.6500E+01  1.7467E+01  1.0170E+00 -4.1564E+00
 -8.7000E+01  1.7467E+01  1.0170E+00 -2.3462E+00
 -8.7500E+01  1.7467E+01  1.0170E+00 -6.4654E-01
 -8.8000E+01  1.7467E+01  1.0170E+00  9.2904E-01
 -8.8500E+01  1.7467E+01  1.0170E+00  2.3747E+00
 -8.9000E+01  1.7467E+01  1.0170E+00  3.6927E+00
 -8.9500E+01  1.7467E+01  1.0170E+00  4.8931E+00
 -9.0000E+01  1.7467E+01  1.0170E+00  5.9935E+00
  9.0000E+01  1.7600E+01  1.0170E+00 -1.2788E+01
  8.9500E+01  1.7600E+01  1.0170E+00 -1.3404E+01
  8.9000E+01  1.7600E+01  1.0170E+00 -1.4067E+01
  8.8500E+01  1.7600E+01  1.0170E+00 -1.4810E+01
  8.8000E+01  1.7600E+01  1.0170E+00 -1.5657E+01
  8.7500E+01  1.7600E+01  1.0170E+00 -1.6624E+01
  8.7000E+01  1.7600E+01  1.0170E+00 -1.7716E+01
  8.6500E+01  1.7600E+01  1.0170E+00 -1.8926E+01
  8.6000E+01  1.7600E+01  1.0170E+00 -2.0239E+01
  8.5500E+01  1.7600E+01  1.0170E+00 -2.1631E+01
  8.5000E+01  1.7600E+01  1.0170E+00 -2.3071E+01
  8.4500E+01  1.7600E+01  1.0170E+00 -2.4527E+01
  8.4000E+01  1.7600E+01  1.0170E+00 -2.5964E+01
  8.3500E+01  1.7600E+01  1.0170E+00 -2.7352E+01
  8.3000E+01  1.7600E+01  1.0170E+00 -2.8665E+01
  8.2500E+01  1.7600E+01  1.0170E+00 -2.9885E+01
  8.2000E+01  1.7600E+01  1.0170E+00 -3.1003E+01
  8.1500E+01  1.7600E+01  1.0170E+00 -3.2019E+01
  8.1000E+01  1.7600E+01  1.0170E+00 -3.2939E+01
  8.0500E+01  1.7600E+01  1.0170E+00 -3.3780E+01
  8.0000E+01  1.7600E+01  1.0170E+00 -3.4561E+01
  7.9500E+01  1.7600E+01  1.0170E+00 -3.5302E+01
  7.9000E+01  1.7600E+01  1.0170E+00 -3.6023E+01
  7.8500E+01  1.7600E+01  1.0170E+00 -3.6739E+01
  7.8000E+01  1.7600E+01  1.0170E+00 -3.7460E+01
  7.7500E+01  1.7600E+01  1.0170E+00 -3.8182E+01
  7.7000E+01  1.7600E+01  1.0170E+00 -3.8895E+01
  7.6500E+01  1.7600E+01  1.0170E+00 -3.9577E+01
  7.6000E+01  1.7600E+01  1.0170E+00 -4.0195E+01
  7.5500E+01  1.7600E+01  1.0170E+00 -4.0711E+01
  7.5000E+01  1.7600E+01  1.0170E+00 -4.1075E+01
  7.4500E+01  1.7600E+01  1.0170E+00 -4.1242E+01
  7.4000E+01  1.7600E+01  1.0170E+00 -4.1163E+01
  7.3500E+01  1.7600E+01  1.0170E+00 -4.0798E+01
  7.3000E+01  1.7600E+01  1.0170E+00 -4.0112E+01
  7.2500E+01  1.7600E+01  1.0170E+00 -3.9083E+01
  7.2000E+01  1.7600E+01  1.0170E+00 -3.7703E+01
  7.1500E+01  1.7600E+01  1.0170E+00 -3.5979E+01
  7.1000E+01  1.7600E+01  1.0170E+00 -3.3932E+01
  7.0500E+01  1.7600E+01  1.0170E+00 -3.1601E+01
  7.0000E+01  1.7600E+01  1.0170E+00 -2.9034E+01
  6.9500E+01  1.7600E+01  1.0170E+00 -2.6293E+01
  6.9000E+01  1.7600E+01  1.0170E+00 -2.3446E+01
  6.8500E+01  1.7600E+01  1.0170E+00 -2.0563E+01
  6.8000E+01  1.7600E+01  1.0170E+00 -1.7718E+01
  6.7500E+01  1.7600E+01  1.0170E+00 -1.4977E+01
  6.7000E+01  1.7600E+01  1.0170E+00 -1.2402E+01
  6.6500E+01  1.7600E+01  1.0170E+00 -1.0041E+01
  6.6000E+01  1.7600E+01  1.0170E+00 -7.9347E+00
  6.5500E+01  1.7600E+01  1.0170E+00 -6.1052E+00
  6.5000E+01  1.7600E+01  1.0170E+00 -4.5627E+00
  6.4500E+01  1.7600E+01  1.0170E+00 -3.3017E+00
  6.4000E+01  1.7600E+01  1.0170E+00 -2.3019E+00
  6.3500E+01  1.7600E+01  1.0170E+00 -1.5333E+00
  6.3000E+01  1.7600E+01  1.0170E+00 -9.5272E-01
  6.2500E+01  1.7600E+01  1.0170E+00 -5.1189E-01
  6.2000E+01  1.7600E+01  1.0170E+00 -1.5559E-01
  6.1500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  6.1000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.7600E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.0500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.1000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.1500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.2000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.2500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.3000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.3500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.4000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.4500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.5000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.5500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.6000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.6500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.7000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.7500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.8000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.8500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.9000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -5.9500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.7600E+01  1.0170E+00  0.0000E+00
 -6.2000E+01  1.7600E+01  1.0170E+00 -1.6169E-01
 -6.2500E+01  1.7600E+01  1.0170E+00 -5.2618E-01
 -6.3000E+01  1.7600E+01  1.0170E+00 -9.5872E-01
 -6.3500E+01  1.7600E+01  1.0170E+00 -1.5022E+00
 -6.4000E+01  1.7600E+01  1.0170E+00 -2.1950E+00
 -6.4500E+01  1.7600E+01  1.0170E+00 -3.0731E+00
 -6.5000E+01  1.7600E+01  1.0170E+00 -4.1631E+00
 -6.5500E+01  1.7600E+01  1.0170E+00 -5.4858E+00
 -6.6000E+01  1.7600E+01  1.0170E+00 -7.0510E+00
 -6.6500E+01  1.7600E+01  1.0170E+00 -8.8577E+00
 -6.7000E+01  1.7600E+01  1.0170E+00 -1.0895E+01
 -6.7500E+01  1.7600E+01  1.0170E+00 -1.3137E+01
 -6.8000E+01  1.7600E+01  1.0170E+00 -1.5553E+01
 -6.8500E+01  1.7600E+01  1.0170E+00 -1.8096E+01
 -6.9000E+01  1.7600E+01  1.0170E+00 -2.0716E+01
 -6.9500E+01  1.7600E+01  1.0170E+00 -2.3353E+01
 -7.0000E+01  1.7600E+01  1.0170E+00 -2.5945E+01
 -7.0500E+01  1.7600E+01  1.0170E+00 -2.8433E+01
 -7.1000E+01  1.7600E+01  1.0170E+00 -3.0755E+01
 -7.1500E+01  1.7600E+01  1.0170E+00 -3.2859E+01
 -7.2000E+01  1.7600E+01  1.0170E+00 -3.4696E+01
 -7.2500E+01  1.7600E+01  1.0170E+00 -3.6232E+01
 -7.3000E+01  1.7600E+01  1.0170E+00 -3.7443E+01
 -7.3500E+01  1.7600E+01  1.0170E+00 -3.8314E+01
 -7.4000E+01  1.7600E+01  1.0170E+00 -3.8848E+01
 -7.4500E+01  1.7600E+01  1.0170E+00 -3.9055E+01
 -7.5000E+01  1.7600E+01  1.0170E+00 -3.8956E+01
 -7.5500E+01  1.7600E+01  1.0170E+00 -3.8582E+01
 -7.6000E+01  1.7600E+01  1.0170E+00 -3.7966E+01
 -7.6500E+01  1.7600E+01  1.0170E+00 -3.7146E+01
 -7.7000E+01  1.7600E+01  1.0170E+00 -3.6159E+01
 -7.7500E+01  1.7600E+01  1.0170E+00 -3.5039E+01
 -7.8000E+01  1.7600E+01  1.0170E+00 -3.3817E+01
 -7.8500E+01  1.7600E+01  1.0170E+00 -3.2514E+01
 -7.9000E+01  1.7600E+01  1.0170E+00 -3.1149E+01
 -7.9500E+01  1.7600E+01  1.0170E+00 -2.9730E+01
 -8.0000E+01  1.7600E+01  1.0170E+00 -2.8260E+01
 -8.0500E+01  1.7600E+01  1.0170E+00 -2.6737E+01
 -8.1000E+01  1.7600E+01  1.0170E+00 -2.5157E+01
 -8.1500E+01  1.7600E+01  1.0170E+00 -2.3511E+01
 -8.2000E+01  1.7600E+01  1.0170E+00 -2.1794E+01
 -8.2500E+01  1.7600E+01  1.0170E+00 -2.0003E+01
 -8.3000E+01  1.7600E+01  1.0170E+00 -1.8138E+01
 -8.3500E+01  1.7600E+01  1.0170E+00 -1.6206E+01
 -8.4000E+01  1.7600E+01  1.0170E+00 -1.4220E+01
 -8.4500E+01  1.7600E+01  1.0170E+00 -1.2198E+01
 -8.5000E+01  1.7600E+01  1.0170E+00 -1.0161E+01
 -8.5500E+01  1.7600E+01  1.0170E+00 -8.1381E+00
 -8.6000E+01  1.7600E+01  1.0170E+00 -6.1553E+00
 -8.6500E+01  1.7600E+01  1.0170E+00 -4.2402E+00
 -8.7000E+01  1.7600E+01  1.0170E+00 -2.4172E+00
 -8.7500E+01  1.7600E+01  1.0170E+00 -7.0592E-01
 -8.8000E+01  1.7600E+01  1.0170E+00  8.8049E-01
 -8.8500E+01  1.7600E+01  1.0170E+00  2.3368E+00
 -8.9000E+01  1.7600E+01  1.0170E+00  3.6659E+00
 -8.9500E+01  1.7600E+01  1.0170E+00  4.8787E+00
 -9.0000E+01  1.7600E+01  1.0170E+00  5.9935E+00
  9.0000E+01  1.7733E+01  1.0170E+00 -1.2788E+01
  8.9500E+01  1.7733E+01  1.0170E+00 -1.3367E+01
  8.9000E+01  1.7733E+01  1.0170E+00 -1.3993E+01
  8.8500E+01  1.7733E+01  1.0170E+00 -1.4700E+01
  8.8000E+01  1.7733E+01  1.0170E+00 -1.5512E+01
  8.7500E+01  1.7733E+01  1.0170E+00 -1.6448E+01
  8.7000E+01  1.7733E+01  1.0170E+00 -1.7513E+01
  8.6500E+01  1.7733E+01  1.0170E+00 -1.8701E+01
  8.6000E+01  1.7733E+01  1.0170E+00 -1.9997E+01
  8.5500E+01  1.7733E+01  1.0170E+00 -2.1377E+01
  8.5000E+01  1.7733E+01  1.0170E+00 -2.2809E+01
  8.4500E+01  1.7733E+01  1.0170E+00 -2.4258E+01
  8.4000E+01  1.7733E+01  1.0170E+00 -2.5690E+01
  8.3500E+01  1.7733E+01  1.0170E+00 -2.7070E+01
  8.3000E+01  1.7733E+01  1.0170E+00 -2.8372E+01
  8.2500E+01  1.7733E+01  1.0170E+00 -2.9576E+01
  8.2000E+01  1.7733E+01  1.0170E+00 -3.0671E+01
  8.1500E+01  1.7733E+01  1.0170E+00 -3.1658E+01
  8.1000E+01  1.7733E+01  1.0170E+00 -3.2543E+01
  8.0500E+01  1.7733E+01  1.0170E+00 -3.3344E+01
  8.0000E+01  1.7733E+01  1.0170E+00 -3.4080E+01
  7.9500E+01  1.7733E+01  1.0170E+00 -3.4776E+01
  7.9000E+01  1.7733E+01  1.0170E+00 -3.5454E+01
  7.8500E+01  1.7733E+01  1.0170E+00 -3.6133E+01
  7.8000E+01  1.7733E+01  1.0170E+00 -3.6824E+01
  7.7500E+01  1.7733E+01  1.0170E+00 -3.7530E+01
  7.7000E+01  1.7733E+01  1.0170E+00 -3.8240E+01
  7.6500E+01  1.7733E+01  1.0170E+00 -3.8935E+01
  7.6000E+01  1.7733E+01  1.0170E+00 -3.9586E+01
  7.5500E+01  1.7733E+01  1.0170E+00 -4.0150E+01
  7.5000E+01  1.7733E+01  1.0170E+00 -4.0584E+01
  7.4500E+01  1.7733E+01  1.0170E+00 -4.0834E+01
  7.4000E+01  1.7733E+01  1.0170E+00 -4.0856E+01
  7.3500E+01  1.7733E+01  1.0170E+00 -4.0600E+01
  7.3000E+01  1.7733E+01  1.0170E+00 -4.0031E+01
  7.2500E+01  1.7733E+01  1.0170E+00 -3.9124E+01
  7.2000E+01  1.7733E+01  1.0170E+00 -3.7866E+01
  7.1500E+01  1.7733E+01  1.0170E+00 -3.6258E+01
  7.1000E+01  1.7733E+01  1.0170E+00 -3.4322E+01
  7.0500E+01  1.7733E+01  1.0170E+00 -3.2088E+01
  7.0000E+01  1.7733E+01  1.0170E+00 -2.9607E+01
  6.9500E+01  1.7733E+01  1.0170E+00 -2.6933E+01
  6.9000E+01  1.7733E+01  1.0170E+00 -2.4136E+01
  6.8500E+01  1.7733E+01  1.0170E+00 -2.1285E+01
  6.8000E+01  1.7733E+01  1.0170E+00 -1.8453E+01
  6.7500E+01  1.7733E+01  1.0170E+00 -1.5707E+01
  6.7000E+01  1.7733E+01  1.0170E+00 -1.3109E+01
  6.6500E+01  1.7733E+01  1.0170E+00 -1.0712E+01
  6.6000E+01  1.7733E+01  1.0170E+00 -8.5545E+00
  6.5500E+01  1.7733E+01  1.0170E+00 -6.6645E+00
  6.5000E+01  1.7733E+01  1.0170E+00 -5.0534E+00
  6.4500E+01  1.7733E+01  1.0170E+00 -3.7193E+00
  6.4000E+01  1.7733E+01  1.0170E+00 -2.6473E+00
  6.3500E+01  1.7733E+01  1.0170E+00 -1.8076E+00
  6.3000E+01  1.7733E+01  1.0170E+00 -1.1644E+00
  6.2500E+01  1.7733E+01  1.0170E+00 -6.6885E-01
  6.2000E+01  1.7733E+01  1.0170E+00 -2.7175E-01
  6.1500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  6.1000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.7733E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.0500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.1000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.1500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.2000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.2500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.3000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.3500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.4000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.4500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.5000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.5500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.6000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.6500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.7000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.7500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.8000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.8500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.9000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -5.9500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.7733E+01  1.0170E+00  0.0000E+00
 -6.2000E+01  1.7733E+01  1.0170E+00 -2.6607E-01
 -6.2500E+01  1.7733E+01  1.0170E+00 -6.4865E-01
 -6.3000E+01  1.7733E+01  1.0170E+00 -1.1099E+00
 -6.3500E+01  1.7733E+01  1.0170E+00 -1.6883E+00
 -6.4000E+01  1.7733E+01  1.0170E+00 -2.4231E+00
